Measurement Number, Transmitter, TX Power, Mode, RSSI
88, 0, 0, 0, -68
89, 0, 0, 0, -69
90, 0, 0, 0, -69
91, 0, 0, 0, -69
92, 0, 0, 0, -69
93, 0, 0, 0, -69
94, 0, 0, 0, -68
95, 0, 0, 0, -69
96, 0, 0, 0, -69
97, 0, 0, 0, -69
98, 0, 0, 0, -69
99, 0, 0, 0, -69
100, 1, 0, 0, NONE
101, 1, 0, 0, NONE
102, 1, 0, 0, NONE
103, 1, 0, 0, NONE
104, 1, 0, 0, NONE
105, 1, 0, 0, NONE
106, 1, 0, 0, NONE
107, 1, 0, 0, NONE
108, 1, 0, 0, NONE
109, 1, 0, 0, NONE
110, 1, 0, 0, NONE
111, 1, 0, 0, NONE
112, 1, 0, 0, NONE
113, 1, 0, 0, NONE
114, 1, 0, 0, NONE
115, 1, 0, 0, NONE
116, 1, 0, 0, NONE
117, 1, 0, 0, NONE
118, 1, 0, 0, NONE
119, 1, 0, 0, NONE
120, 0, 2, 0, -63
121, 0, 2, 0, -63
122, 0, 2, 0, -63
123, 0, 2, 0, -63
124, 0, 2, 0, -63
125, 0, 2, 0, -63
126, 0, 2, 0, -63
127, 0, 2, 0, -63
128, 0, 2, 0, -63
129, 0, 2, 0, -63
130, 0, 2, 0, -63
131, 0, 2, 0, -63
132, 0, 2, 0, -63
133, 0, 2, 0, -63
134, 0, 2, 0, -63
135, 0, 2, 0, -63
136, 0, 2, 0, -63
137, 0, 2, 0, -63
138, 0, 2, 0, -63
139, 0, 2, 0, -63
140, 1, 2, 0, NONE
141, 1, 2, 0, NONE
142, 1, 2, 0, NONE
143, 1, 2, 0, NONE
144, 1, 2, 0, NONE
145, 1, 2, 0, NONE
146, 1, 2, 0, NONE
147, 1, 2, 0, NONE
148, 1, 2, 0, -95
149, 1, 2, 0, NONE
150, 1, 2, 0, NONE
151, 1, 2, 0, NONE
152, 1, 2, 0, NONE
153, 1, 2, 0, NONE
154, 1, 2, 0, NONE
155, 1, 2, 0, NONE
156, 1, 2, 0, NONE
157, 1, 2, 0, NONE
158, 1, 2, 0, NONE
159, 1, 2, 0, NONE
160, 0, 3, 0, -62
161, 0, 3, 0, -62
162, 0, 3, 0, -62
163, 0, 3, 0, -62
164, 0, 3, 0, -62
165, 0, 3, 0, -62
166, 0, 3, 0, -61
167, 0, 3, 0, -62
168, 0, 3, 0, -62
169, 0, 3, 0, -62
170, 0, 3, 0, -62
171, 0, 3, 0, -62
172, 0, 3, 0, -62
173, 0, 3, 0, -62
174, 0, 3, 0, -62
175, 0, 3, 0, -63
176, 0, 3, 0, -62
177, 0, 3, 0, -62
178, 0, 3, 0, -62
179, 0, 3, 0, -62
180, 1, 3, 0, -94
181, 1, 3, 0, NONE
182, 1, 3, 0, -94
183, 1, 3, 0, NONE
184, 1, 3, 0, NONE
185, 1, 3, 0, NONE
186, 1, 3, 0, NONE
187, 1, 3, 0, NONE
188, 1, 3, 0, NONE
189, 1, 3, 0, NONE
190, 1, 3, 0, -94
191, 1, 3, 0, NONE
192, 1, 3, 0, -94
193, 1, 3, 0, NONE
194, 1, 3, 0, NONE
195, 1, 3, 0, NONE
196, 1, 3, 0, NONE
197, 1, 3, 0, NONE
198, 1, 3, 0, NONE
199, 1, 3, 0, NONE
200, 0, 4, 0, -62
201, 0, 4, 0, -62
202, 0, 4, 0, -62
203, 0, 4, 0, -62
204, 0, 4, 0, -62
205, 0, 4, 0, -62
206, 0, 4, 0, -62
207, 0, 4, 0, -62
208, 0, 4, 0, -62
209, 0, 4, 0, -62
210, 0, 4, 0, -62
211, 0, 4, 0, -62
212, 0, 4, 0, -62
213, 0, 4, 0, -62
214, 0, 4, 0, -62
215, 0, 4, 0, -62
216, 0, 4, 0, -62
217, 0, 4, 0, -62
218, 0, 4, 0, -62
219, 0, 4, 0, -62
220, 1, 4, 0, -93
221, 1, 4, 0, NONE
222, 1, 4, 0, NONE
223, 1, 4, 0, NONE
224, 1, 4, 0, NONE
225, 1, 4, 0, NONE
226, 1, 4, 0, NONE
227, 1, 4, 0, NONE
228, 1, 4, 0, NONE
229, 1, 4, 0, NONE
230, 1, 4, 0, -94
231, 1, 4, 0, NONE
232, 1, 4, 0, -94
233, 1, 4, 0, NONE
234, 1, 4, 0, NONE
235, 1, 4, 0, NONE
236, 1, 4, 0, NONE
237, 1, 4, 0, NONE
238, 1, 4, 0, NONE
239, 1, 4, 0, NONE
240, 0, 5, 0, -61
241, 0, 5, 0, -61
242, 0, 5, 0, -61
243, 0, 5, 0, -61
244, 0, 5, 0, -61
245, 0, 5, 0, -61
246, 0, 5, 0, -61
247, 0, 5, 0, -61
248, 0, 5, 0, -61
249, 0, 5, 0, -61
250, 0, 5, 0, -61
251, 0, 5, 0, -61
252, 0, 5, 0, -61
253, 0, 5, 0, -61
254, 0, 5, 0, -61
255, 0, 5, 0, -61
256, 0, 5, 0, -61
257, 0, 5, 0, -61
258, 0, 5, 0, -61
259, 0, 5, 0, -61
260, 1, 5, 0, NONE
261, 1, 5, 0, NONE
262, 1, 5, 0, -95
263, 1, 5, 0, NONE
264, 1, 5, 0, NONE
265, 1, 5, 0, NONE
266, 1, 5, 0, -92
267, 1, 5, 0, NONE
268, 1, 5, 0, -92
269, 1, 5, 0, -94
270, 1, 5, 0, -93
271, 1, 5, 0, -95
272, 1, 5, 0, -93
273, 1, 5, 0, NONE
274, 1, 5, 0, -93
275, 1, 5, 0, -95
276, 1, 5, 0, -94
277, 1, 5, 0, NONE
278, 1, 5, 0, -92
279, 1, 5, 0, NONE
280, 0, 6, 0, -60
281, 0, 6, 0, -61
282, 0, 6, 0, -61
283, 0, 6, 0, -62
284, 0, 6, 0, -62
285, 0, 6, 0, -62
286, 0, 6, 0, -61
287, 0, 6, 0, -61
288, 0, 6, 0, -60
289, 0, 6, 0, -62
290, 0, 6, 0, -61
291, 0, 6, 0, -61
292, 0, 6, 0, -62
293, 0, 6, 0, -62
294, 0, 6, 0, -60
295, 0, 6, 0, -62
296, 0, 6, 0, -61
297, 0, 6, 0, -62
298, 0, 6, 0, -61
299, 0, 6, 0, -60
300, 1, 6, 0, -93
301, 1, 6, 0, NONE
302, 1, 6, 0, NONE
303, 1, 6, 0, NONE
304, 1, 6, 0, -92
305, 1, 6, 0, NONE
306, 1, 6, 0, -93
307, 1, 6, 0, -94
308, 1, 6, 0, -92
309, 1, 6, 0, NONE
310, 1, 6, 0, -92
311, 1, 6, 0, -93
312, 1, 6, 0, -93
313, 1, 6, 0, NONE
314, 1, 6, 0, -93
315, 1, 6, 0, NONE
316, 1, 6, 0, -92
317, 1, 6, 0, -94
318, 1, 6, 0, -92
319, 1, 6, 0, NONE
320, 0, 7, 0, -60
321, 0, 7, 0, -60
322, 0, 7, 0, -60
323, 0, 7, 0, -60
324, 0, 7, 0, -60
325, 0, 7, 0, -61
326, 0, 7, 0, -60
327, 0, 7, 0, -60
328, 0, 7, 0, -60
329, 0, 7, 0, -60
330, 0, 7, 0, -60
331, 0, 7, 0, -60
332, 0, 7, 0, -60
333, 0, 7, 0, -60
334, 0, 7, 0, -60
335, 0, 7, 0, -60
336, 0, 7, 0, -60
337, 0, 7, 0, -60
338, 0, 7, 0, -60
339, 0, 7, 0, -60
340, 1, 7, 0, -91
341, 1, 7, 0, NONE
342, 1, 7, 0, -92
343, 1, 7, 0, -93
344, 1, 7, 0, -92
345, 1, 7, 0, NONE
346, 1, 7, 0, -91
347, 1, 7, 0, NONE
348, 1, 7, 0, -93
349, 1, 7, 0, -94
350, 1, 7, 0, -92
351, 1, 7, 0, NONE
352, 1, 7, 0, -93
353, 1, 7, 0, NONE
354, 1, 7, 0, -92
355, 1, 7, 0, -93
356, 1, 7, 0, -93
357, 1, 7, 0, -93
358, 1, 7, 0, -92
359, 1, 7, 0, -93
360, 0, 8, 0, -60
361, 0, 8, 0, -60
362, 0, 8, 0, -60
363, 0, 8, 0, -60
364, 0, 8, 0, -60
365, 0, 8, 0, -60
366, 0, 8, 0, -60
367, 0, 8, 0, -60
368, 0, 8, 0, -60
369, 0, 8, 0, -60
370, 0, 8, 0, -60
371, 0, 8, 0, -60
372, 0, 8, 0, -60
373, 0, 8, 0, -60
374, 0, 8, 0, -60
375, 0, 8, 0, -60
376, 0, 8, 0, -60
377, 0, 8, 0, -60
378, 0, 8, 0, -60
379, 0, 8, 0, -60
380, 1, 8, 0, -91
381, 1, 8, 0, NONE
382, 1, 8, 0, -91
383, 1, 8, 0, NONE
384, 1, 8, 0, -91
385, 1, 8, 0, NONE
386, 1, 8, 0, -91
387, 1, 8, 0, -93
388, 1, 8, 0, -91
389, 1, 8, 0, NONE
390, 1, 8, 0, -92
391, 1, 8, 0, -94
392, 1, 8, 0, -92
393, 1, 8, 0, -93
394, 1, 8, 0, -92
395, 1, 8, 0, NONE
396, 1, 8, 0, -91
397, 1, 8, 0, -93
398, 1, 8, 0, -91
399, 1, 8, 0, -94
400, 0, -8, 1, -73
401, 0, -8, 1, -74
402, 0, -8, 1, -73
403, 0, -8, 1, -74
404, 0, -8, 1, -74
405, 0, -8, 1, -74
406, 0, -8, 1, -74
407, 0, -8, 1, -74
408, 0, -8, 1, -74
409, 0, -8, 1, -74
410, 0, -8, 1, -74
411, 0, -8, 1, -74
412, 0, -8, 1, -73
413, 0, -8, 1, -74
414, 0, -8, 1, -73
415, 0, -8, 1, -74
416, 0, -8, 1, -73
417, 0, -8, 1, -74
418, 0, -8, 1, -74
419, 0, -8, 1, -74
420, 1, -8, 1, -73
421, 1, -8, 1, -73
422, 1, -8, 1, -73
423, 1, -8, 1, -73
424, 1, -8, 1, -73
425, 1, -8, 1, -73
426, 1, -8, 1, -73
427, 1, -8, 1, -73
428, 1, -8, 1, -73
429, 1, -8, 1, -73
430, 1, -8, 1, -73
431, 1, -8, 1, -73
432, 1, -8, 1, -73
433, 1, -8, 1, -73
434, 1, -8, 1, -73
435, 1, -8, 1, -73
436, 1, -8, 1, -73
437, 1, -8, 1, -73
438, 1, -8, 1, -73
439, 1, -8, 1, -73
440, 0, -4, 1, -70
441, 0, -4, 1, -71
442, 0, -4, 1, -70
443, 0, -4, 1, -71
444, 0, -4, 1, -70
445, 0, -4, 1, -71
446, 0, -4, 1, -70
447, 0, -4, 1, -70
448, 0, -4, 1, -70
449, 0, -4, 1, -71
450, 0, -4, 1, -70
451, 0, -4, 1, -71
452, 0, -4, 1, -70
453, 0, -4, 1, -71
454, 0, -4, 1, -70
455, 0, -4, 1, -71
456, 0, -4, 1, -71
457, 0, -4, 1, -71
458, 0, -4, 1, -71
459, 0, -4, 1, -71
460, 1, -4, 1, -70
461, 1, -4, 1, -70
462, 1, -4, 1, -70
463, 1, -4, 1, -70
464, 1, -4, 1, -70
465, 1, -4, 1, -70
466, 1, -4, 1, -70
467, 1, -4, 1, -70
468, 1, -4, 1, -70
469, 1, -4, 1, -70
470, 1, -4, 1, -70
471, 1, -4, 1, -70
472, 1, -4, 1, -70
473, 1, -4, 1, -70
474, 1, -4, 1, -70
475, 1, -4, 1, -70
476, 1, -4, 1, -70
477, 1, -4, 1, -70
478, 1, -4, 1, -70
479, 1, -4, 1, -70
480, 0, 0, 1, -67
481, 0, 0, 1, -67
482, 0, 0, 1, -67
483, 0, 0, 1, -67
484, 0, 0, 1, -67
485, 0, 0, 1, -67
486, 0, 0, 1, -67
487, 0, 0, 1, -67
488, 0, 0, 1, -67
489, 0, 0, 1, -67
490, 0, 0, 1, -67
491, 0, 0, 1, -67
492, 0, 0, 1, -67
493, 0, 0, 1, -67
494, 0, 0, 1, -67
495, 0, 0, 1, -67
496, 0, 0, 1, -67
497, 0, 0, 1, -67
498, 0, 0, 1, -67
499, 0, 0, 1, -67
500, 1, 0, 1, -66
501, 1, 0, 1, -66
502, 1, 0, 1, -66
503, 1, 0, 1, -66
504, 1, 0, 1, -66
505, 1, 0, 1, -66
506, 1, 0, 1, -69
507, 1, 0, 1, -66
508, 1, 0, 1, -66
509, 1, 0, 1, -66
510, 1, 0, 1, -69
511, 1, 0, 1, -66
512, 1, 0, 1, -66
513, 1, 0, 1, -66
514, 1, 0, 1, -66
515, 1, 0, 1, -69
516, 1, 0, 1, -66
517, 1, 0, 1, -67
518, 1, 0, 1, -66
519, 1, 0, 1, -67
520, 0, 2, 1, -63
521, 0, 2, 1, -63
522, 0, 2, 1, -63
523, 0, 2, 1, -63
524, 0, 2, 1, -63
525, 0, 2, 1, -63
526, 0, 2, 1, -63
527, 0, 2, 1, -63
528, 0, 2, 1, -63
529, 0, 2, 1, -63
530, 0, 2, 1, -63
531, 0, 2, 1, -65
532, 0, 2, 1, -63
533, 0, 2, 1, -63
534, 0, 2, 1, -63
535, 0, 2, 1, -64
536, 0, 2, 1, -63
537, 0, 2, 1, -63
538, 0, 2, 1, -63
539, 0, 2, 1, -64
540, 1, 2, 1, -62
541, 1, 2, 1, -63
542, 1, 2, 1, -62
543, 1, 2, 1, -63
544, 1, 2, 1, -62
545, 1, 2, 1, -63
546, 1, 2, 1, -63
547, 1, 2, 1, -63
548, 1, 2, 1, -62
549, 1, 2, 1, -63
550, 1, 2, 1, -62
551, 1, 2, 1, -63
552, 1, 2, 1, -62
553, 1, 2, 1, -63
554, 1, 2, 1, -62
555, 1, 2, 1, -62
556, 1, 2, 1, -63
557, 1, 2, 1, -63
558, 1, 2, 1, -62
559, 1, 2, 1, -63
560, 0, 3, 1, -62
561, 0, 3, 1, -62
562, 0, 3, 1, -62
563, 0, 3, 1, -62
564, 0, 3, 1, -62
565, 0, 3, 1, -62
566, 0, 3, 1, -62
567, 0, 3, 1, -62
568, 0, 3, 1, -62
569, 0, 3, 1, -62
570, 0, 3, 1, -62
571, 0, 3, 1, -62
572, 0, 3, 1, -62
573, 0, 3, 1, -62
574, 0, 3, 1, -62
575, 0, 3, 1, -62
576, 0, 3, 1, -62
577, 0, 3, 1, -62
578, 0, 3, 1, -65
579, 0, 3, 1, -62
580, 1, 3, 1, -61
581, 1, 3, 1, -62
582, 1, 3, 1, -62
583, 1, 3, 1, -61
584, 1, 3, 1, -62
585, 1, 3, 1, -62
586, 1, 3, 1, -62
587, 1, 3, 1, -65
588, 1, 3, 1, -62
589, 1, 3, 1, -62
590, 1, 3, 1, -65
591, 1, 3, 1, -62
592, 1, 3, 1, -63
593, 1, 3, 1, -62
594, 1, 3, 1, -60
595, 1, 3, 1, -62
596, 1, 3, 1, -61
597, 1, 3, 1, -62
598, 1, 3, 1, -62
599, 1, 3, 1, -62
600, 0, 4, 1, -62
601, 0, 4, 1, -62
602, 0, 4, 1, -61
603, 0, 4, 1, -63
604, 0, 4, 1, -61
605, 0, 4, 1, -62
606, 0, 4, 1, -63
607, 0, 4, 1, -62
608, 0, 4, 1, -61
609, 0, 4, 1, -62
610, 0, 4, 1, -62
611, 0, 4, 1, -63
612, 0, 4, 1, -63
613, 0, 4, 1, -62
614, 0, 4, 1, -61
615, 0, 4, 1, -62
616, 0, 4, 1, -61
617, 0, 4, 1, -62
618, 0, 4, 1, -65
619, 0, 4, 1, -62
620, 1, 4, 1, -61
621, 1, 4, 1, -61
622, 1, 4, 1, -61
623, 1, 4, 1, -61
624, 1, 4, 1, -61
625, 1, 4, 1, -61
626, 1, 4, 1, -61
627, 1, 4, 1, -61
628, 1, 4, 1, -61
629, 1, 4, 1, -61
630, 1, 4, 1, -61
631, 1, 4, 1, -61
632, 1, 4, 1, -61
633, 1, 4, 1, -61
634, 1, 4, 1, -61
635, 1, 4, 1, -61
636, 1, 4, 1, -61
637, 1, 4, 1, -61
638, 1, 4, 1, -61
639, 1, 4, 1, -61
640, 0, 5, 1, -61
641, 0, 5, 1, -62
642, 0, 5, 1, -61
643, 0, 5, 1, -61
644, 0, 5, 1, -61
645, 0, 5, 1, -61
646, 0, 5, 1, -61
647, 0, 5, 1, -61
648, 0, 5, 1, -61
649, 0, 5, 1, -63
650, 0, 5, 1, -61
651, 0, 5, 1, -61
652, 0, 5, 1, -61
653, 0, 5, 1, -63
654, 0, 5, 1, -61
655, 0, 5, 1, -61
656, 0, 5, 1, -61
657, 0, 5, 1, -63
658, 0, 5, 1, -61
659, 0, 5, 1, -62
660, 1, 5, 1, -61
661, 1, 5, 1, -61
662, 1, 5, 1, -61
663, 1, 5, 1, -61
664, 1, 5, 1, -61
665, 1, 5, 1, -61
666, 1, 5, 1, -61
667, 1, 5, 1, -61
668, 1, 5, 1, -61
669, 1, 5, 1, -61
670, 1, 5, 1, -61
671, 1, 5, 1, -61
672, 1, 5, 1, -61
673, 1, 5, 1, -60
674, 1, 5, 1, -60
675, 1, 5, 1, -61
676, 1, 5, 1, -61
677, 1, 5, 1, -61
678, 1, 5, 1, -61
679, 1, 5, 1, -61
680, 0, 6, 1, -60
681, 0, 6, 1, -61
682, 0, 6, 1, -60
683, 0, 6, 1, -61
684, 0, 6, 1, -60
685, 0, 6, 1, -61
686, 0, 6, 1, -60
687, 0, 6, 1, -61
688, 0, 6, 1, -60
689, 0, 6, 1, -61
690, 0, 6, 1, -60
691, 0, 6, 1, -60
692, 0, 6, 1, -60
693, 0, 6, 1, -61
694, 0, 6, 1, -60
695, 0, 6, 1, -61
696, 0, 6, 1, -60
697, 0, 6, 1, -60
698, 0, 6, 1, -60
699, 0, 6, 1, -60
700, 1, 6, 1, -60
701, 1, 6, 1, -60
702, 1, 6, 1, -60
703, 1, 6, 1, -60
704, 1, 6, 1, -60
705, 1, 6, 1, -60
706, 1, 6, 1, -60
707, 1, 6, 1, -60
708, 1, 6, 1, -60
709, 1, 6, 1, -60
710, 1, 6, 1, -60
711, 1, 6, 1, -60
712, 1, 6, 1, -60
713, 1, 6, 1, -60
714, 1, 6, 1, -60
715, 1, 6, 1, -60
716, 1, 6, 1, -60
717, 1, 6, 1, -60
718, 1, 6, 1, -60
719, 1, 6, 1, -60
720, 0, 7, 1, -60
721, 0, 7, 1, -60
722, 0, 7, 1, -60
723, 0, 7, 1, -60
724, 0, 7, 1, -60
725, 0, 7, 1, -60
726, 0, 7, 1, -60
727, 0, 7, 1, -60
728, 0, 7, 1, -60
729, 0, 7, 1, -60
730, 0, 7, 1, -60
731, 0, 7, 1, -60
732, 0, 7, 1, -60
733, 0, 7, 1, -60
734, 0, 7, 1, -60
735, 0, 7, 1, -60
736, 0, 7, 1, -60
737, 0, 7, 1, -60
738, 0, 7, 1, -60
739, 0, 7, 1, -60
740, 1, 7, 1, -59
741, 1, 7, 1, -59
742, 1, 7, 1, -59
743, 1, 7, 1, -59
744, 1, 7, 1, -59
745, 1, 7, 1, -59
746, 1, 7, 1, -59
747, 1, 7, 1, -59
748, 1, 7, 1, -59
749, 1, 7, 1, -59
750, 1, 7, 1, -59
751, 1, 7, 1, -59
752, 1, 7, 1, -59
753, 1, 7, 1, -59
754, 1, 7, 1, -59
755, 1, 7, 1, -59
756, 1, 7, 1, -59
757, 1, 7, 1, -59
758, 1, 7, 1, -59
759, 1, 7, 1, -59
760, 0, 8, 1, -59
761, 0, 8, 1, -59
762, 0, 8, 1, -59
763, 0, 8, 1, -59
764, 0, 8, 1, -59
765, 0, 8, 1, -59
766, 0, 8, 1, -59
767, 0, 8, 1, -59
768, 0, 8, 1, -59
769, 0, 8, 1, -59
770, 0, 8, 1, -59
771, 0, 8, 1, -59
772, 0, 8, 1, -59
773, 0, 8, 1, -59
774, 0, 8, 1, -59
775, 0, 8, 1, -59
776, 0, 8, 1, -59
777, 0, 8, 1, -59
778, 0, 8, 1, -59
779, 0, 8, 1, -59
780, 1, 8, 1, -58
781, 1, 8, 1, -59
782, 1, 8, 1, -58
783, 1, 8, 1, -58
784, 1, 8, 1, -58
785, 1, 8, 1, -59
786, 1, 8, 1, -58
787, 1, 8, 1, -58
788, 1, 8, 1, -58
789, 1, 8, 1, -58
790, 1, 8, 1, -58
791, 1, 8, 1, -59
792, 1, 8, 1, -58
793, 1, 8, 1, -58
794, 1, 8, 1, -58
795, 1, 8, 1, -59
796, 1, 8, 1, -58
797, 1, 8, 1, -58
798, 1, 8, 1, -58
799, 1, 8, 1, -59
800, 0, -8, 2, -74
801, 0, -8, 2, -74
802, 0, -8, 2, -74
803, 0, -8, 2, -74
804, 0, -8, 2, -74
805, 0, -8, 2, -74
806, 0, -8, 2, -74
807, 0, -8, 2, -74
808, 0, -8, 2, -74
809, 0, -8, 2, -74
810, 0, -8, 2, -74
811, 0, -8, 2, -74
812, 0, -8, 2, -74
813, 0, -8, 2, -74
814, 0, -8, 2, -74
815, 0, -8, 2, -74
816, 0, -8, 2, -74
817, 0, -8, 2, -74
818, 0, -8, 2, -74
819, 0, -8, 2, -74
820, 1, -8, 2, -74
821, 1, -8, 2, -74
822, 1, -8, 2, -73
823, 1, -8, 2, -74
824, 1, -8, 2, -74
825, 1, -8, 2, -74
826, 1, -8, 2, -74
827, 1, -8, 2, -74
828, 1, -8, 2, -74
829, 1, -8, 2, -73
830, 1, -8, 2, -74
831, 1, -8, 2, -73
832, 1, -8, 2, -73
833, 1, -8, 2, -74
834, 1, -8, 2, -73
835, 1, -8, 2, -74
836, 1, -8, 2, -73
837, 1, -8, 2, -74
838, 1, -8, 2, -73
839, 1, -8, 2, -73
840, 0, -4, 2, -71
841, 0, -4, 2, -71
842, 0, -4, 2, -71
843, 0, -4, 2, -71
844, 0, -4, 2, -71
845, 0, -4, 2, -72
846, 0, -4, 2, -71
847, 0, -4, 2, -71
848, 0, -4, 2, -71
849, 0, -4, 2, -71
850, 0, -4, 2, -71
851, 0, -4, 2, -71
852, 0, -4, 2, -71
853, 0, -4, 2, -71
854, 0, -4, 2, -71
855, 0, -4, 2, -71
856, 0, -4, 2, -71
857, 0, -4, 2, -71
858, 0, -4, 2, -71
859, 0, -4, 2, -71
860, 1, -4, 2, -70
861, 1, -4, 2, -71
862, 1, -4, 2, -70
863, 1, -4, 2, -71
864, 1, -4, 2, -70
865, 1, -4, 2, -71
866, 1, -4, 2, -70
867, 1, -4, 2, -70
868, 1, -4, 2, -70
869, 1, -4, 2, -70
870, 1, -4, 2, -70
871, 1, -4, 2, -70
872, 1, -4, 2, -70
873, 1, -4, 2, -70
874, 1, -4, 2, -70
875, 1, -4, 2, -71
876, 1, -4, 2, -70
877, 1, -4, 2, -70
878, 1, -4, 2, -70
879, 1, -4, 2, -71
880, 0, 0, 2, -68
881, 0, 0, 2, -68
882, 0, 0, 2, -68
883, 0, 0, 2, -68
884, 0, 0, 2, -68
885, 0, 0, 2, -68
886, 0, 0, 2, -68
887, 0, 0, 2, -68
888, 0, 0, 2, -68
889, 0, 0, 2, -68
890, 0, 0, 2, -67
891, 0, 0, 2, -68
892, 0, 0, 2, -67
893, 0, 0, 2, -68
894, 0, 0, 2, -68
895, 0, 0, 2, -68
896, 0, 0, 2, -68
897, 0, 0, 2, -70
898, 0, 0, 2, -68
899, 0, 0, 2, -68
900, 1, 0, 2, -67
901, 1, 0, 2, -67
902, 1, 0, 2, -66
903, 1, 0, 2, -67
904, 1, 0, 2, -67
905, 1, 0, 2, -67
906, 1, 0, 2, -67
907, 1, 0, 2, -67
908, 1, 0, 2, -67
909, 1, 0, 2, -67
910, 1, 0, 2, -65
911, 1, 0, 2, -67
912, 1, 0, 2, -67
913, 1, 0, 2, -67
914, 1, 0, 2, -67
915, 1, 0, 2, -67
916, 1, 0, 2, -67
917, 1, 0, 2, -67
918, 1, 0, 2, -67
919, 1, 0, 2, -67
920, 0, 2, 2, -64
921, 0, 2, 2, -66
922, 0, 2, 2, -66
923, 0, 2, 2, -64
924, 0, 2, 2, -66
925, 0, 2, 2, -64
926, 0, 2, 2, -64
927, 0, 2, 2, -64
928, 0, 2, 2, -64
929, 0, 2, 2, -64
930, 0, 2, 2, -63
931, 0, 2, 2, -64
932, 0, 2, 2, -64
933, 0, 2, 2, -64
934, 0, 2, 2, -64
935, 0, 2, 2, -64
936, 0, 2, 2, -64
937, 0, 2, 2, -64
938, 0, 2, 2, -64
939, 0, 2, 2, -64
940, 1, 2, 2, -63
941, 1, 2, 2, -63
942, 1, 2, 2, -63
943, 1, 2, 2, -63
944, 1, 2, 2, -63
945, 1, 2, 2, -63
946, 1, 2, 2, -63
947, 1, 2, 2, -63
948, 1, 2, 2, -63
949, 1, 2, 2, -63
950, 1, 2, 2, -63
951, 1, 2, 2, -63
952, 1, 2, 2, -63
953, 1, 2, 2, -63
954, 1, 2, 2, -63
955, 1, 2, 2, -63
956, 1, 2, 2, -63
957, 1, 2, 2, -63
958, 1, 2, 2, -63
959, 1, 2, 2, -63
960, 0, 3, 2, -62
961, 0, 3, 2, -63
962, 0, 3, 2, -62
963, 0, 3, 2, -62
964, 0, 3, 2, -62
965, 0, 3, 2, -63
966, 0, 3, 2, -62
967, 0, 3, 2, -63
968, 0, 3, 2, -61
969, 0, 3, 2, -63
970, 0, 3, 2, -62
971, 0, 3, 2, -62
972, 0, 3, 2, -63
973, 0, 3, 2, -63
974, 0, 3, 2, -62
975, 0, 3, 2, -63
976, 0, 3, 2, -62
977, 0, 3, 2, -63
978, 0, 3, 2, -62
979, 0, 3, 2, -63
980, 1, 3, 2, -62
981, 1, 3, 2, -62
982, 1, 3, 2, -62
983, 1, 3, 2, -62
984, 1, 3, 2, -62
985, 1, 3, 2, -62
